Layer,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,NormalX,NormalY,NormalZ
INSTANTIATE::TARGETS::INTERSECTIONS,477.216988028904,24.1213084266769,-194.15614103593,1,0,0,0,1,0
INSTANTIATE::TARGETS::INTERSECTIONS,372.304730894602,20.0804459120892,-174.740560981855,1,0,0,0,1,0
INSTANTIATE::TARGETS::INTERSECTIONS,284.764308545526,20.3114477752136,-158.049974619579,1,0,0,0,1,0
INSTANTIATE::TARGETS::INTERSECTIONS,266.370601125876,20.4777256601133,-283.740308653856,1,0,0,0,1,0
INSTANTIATE::TARGETS::INTERSECTIONS,261.453963132603,19.6847667020136,-315.474972064979,1,0,0,0,1,0
INSTANTIATE::TARGETS::INTERSECTIONS,227.013526070933,17.8982693625763,-311.723080876696,1,0,0,0,1,0
INSTANTIATE::TARGETS::INTERSECTIONS,204.356803518789,24.8547733302106,-483.843704766307,1,0,0,0,1,0
INSTANTIATE::TARGETS::INTERSECTIONS,181.769498699659,55.5112035901913,-585.275182353712,1,0,0,0,1,0
INSTANTIATE::TARGETS::INTERSECTIONS,383.419031892861,39.5633566107118,-569.265844414386,1,0,0,0,1,0
INSTANTIATE::LAMP,404.549312917088,23.5338606394896,-348.03677124779,1,0,0,0,1,0
INSTANTIATE::LAMP,388.444305894602,21.8583929186166,-358.968108516656,1,0,0,0,1,0
INSTANTIATE::LAMP,372.339298872116,20.7497497692355,-369.899445785523,1,0,0,0,1,0
INSTANTIATE::LAMP,406.238847735444,23.8176168631321,-350.515784084495,1,0,0,0,1,0
INSTANTIATE::LAMP,390.149242377169,22.0611912684826,-361.43666741281,1,0,0,0,1,0
INSTANTIATE::LAMP,374.059637018893,20.8695517210851,-372.357550741125,1,0,0,0,1,0
INSTANTIATE::LAMP,374.059637018893,20.8695517210851,-372.357550741125,1,0,0,0,1,0
INSTANTIATE::LAMP,369.495654748969,20.8153218684684,-399.826752440485,1,0,0,0,1,0
INSTANTIATE::LAMP,370.959725997454,20.6959650149083,-372.711357410646,1,0,0,0,1,0
INSTANTIATE::LAMP,366.536224953447,20.6509848537464,-399.335045937191,1,0,0,0,1,0
INSTANTIATE::LAMP,323.980968411063,20,-364.905880606696,1,0,0,0,1,0
INSTANTIATE::LAMP,347.470347204258,20.0423769387129,-368.808619008671,1,0,0,0,1,0
INSTANTIATE::LAMP,370.959725997454,20.6959650149083,-372.711357410646,1,0,0,0,1,0
INSTANTIATE::LAMP,327.385153930439,20,-362.430356486207,1,0,0,0,1,0
INSTANTIATE::LAMP,349.862226401277,20.0611959056849,-366.164901135865,1,0,0,0,1,0
INSTANTIATE::LAMP,372.339298872116,20.7497497692355,-369.899445785523,1,0,0,0,1,0
INSTANTIATE::LAMP,336.923889550807,20.3220884400041,-298.736218634074,1,0,0,0,1,0
INSTANTIATE::LAMP,333.744311010684,20.0313176192889,-319.967597918118,1,0,0,0,1,0
INSTANTIATE::LAMP,330.564732470562,20,-341.198977202163,1,0,0,0,1,0
INSTANTIATE::LAMP,327.385153930439,20,-362.430356486207,1,0,0,0,1,0
INSTANTIATE::LAMP,333.974204349865,20.3894211935431,-298.17685353147,1,0,0,0,1,0
INSTANTIATE::LAMP,330.643125703598,20.0322530221584,-320.419862556546,1,0,0,0,1,0
INSTANTIATE::LAMP,327.312047057331,20,-342.662871581621,1,0,0,0,1,0
INSTANTIATE::LAMP,323.980968411063,20,-364.905880606697,1,0,0,0,1,0
INSTANTIATE::LAMP,370.820274613593,20.0917754029577,-174.111695273677,1,0,0,0,1,0
INSTANTIATE::LAMP,366.13416271439,20.3758525532195,-198.822845209017,1,0,0,0,1,0
INSTANTIATE::LAMP,361.448050815186,20.6898454263301,-223.533995144358,1,0,0,0,1,0
INSTANTIATE::LAMP,356.761938915983,20.7854384673786,-248.245145079698,1,0,0,0,1,0
INSTANTIATE::LAMP,352.07582701678,20.5608629149137,-272.956295015039,1,0,0,0,1,0
INSTANTIATE::LAMP,347.389715117576,20.1848603761344,-297.667444950379,1,0,0,0,1,0
INSTANTIATE::LAMP,336.923889550807,20.3220884400041,-298.736218634074,1,0,0,0,1,0
INSTANTIATE::LAMP,349.778240236648,20.1194391541405,-301.173860179007,1,0,0,0,1,0
INSTANTIATE::LAMP,373.767744787444,20.0672997697433,-174.670640328455,1,0,0,0,1,0
INSTANTIATE::LAMP,368.969843877285,20.2839848720634,-199.971284298565,1,0,0,0,1,0
INSTANTIATE::LAMP,364.171942967126,20.5228671825902,-225.271928268676,1,0,0,0,1,0
INSTANTIATE::LAMP,359.374042056967,20.5894261393943,-250.572572238787,1,0,0,0,1,0
INSTANTIATE::LAMP,354.576141146808,20.4028449070569,-275.873216208898,1,0,0,0,1,0
INSTANTIATE::LAMP,349.778240236649,20.1194391541405,-301.173860179009,1,0,0,0,1,0
INSTANTIATE::LAMP,267.868472206603,20.4703284278035,-285.640858289943,1,0,0,0,1,0
INSTANTIATE::LAMP,289.903716254357,21.0396562789862,-289.819523370452,1,0,0,0,1,0
INSTANTIATE::LAMP,311.938960302111,20.9401350079577,-293.998188450961,1,0,0,0,1,0
INSTANTIATE::LAMP,333.974204349865,20.3894211935431,-298.17685353147,1,0,0,0,1,0
INSTANTIATE::LAMP,268.306760856466,20.6017154451293,-282.670507375364,1,0,0,0,1,0
INSTANTIATE::LAMP,290.854789459801,21.2875047063559,-286.946414624445,1,0,0,0,1,0
INSTANTIATE::LAMP,313.402818063136,21.1353688702863,-291.222321873527,1,0,0,0,1,0
INSTANTIATE::LAMP,335.950846666471,20.4393628042993,-295.498229122609,1,0,0,0,1,0
INSTANTIATE::LAMP,480.560237036671,23.9844274022129,-198.993578713415,1,0,0,0,1,0
INSTANTIATE::LAMP,476.753769039209,21.3801806627132,-223.298202471992,1,0,0,0,1,0
INSTANTIATE::LAMP,472.947301041747,20.2706805865354,-247.602826230568,1,0,0,0,1,0
INSTANTIATE::LAMP,469.140833044285,21.4291889342415,-271.907449989145,1,0,0,0,1,0
INSTANTIATE::LAMP,465.334365046823,25.1570921943824,-296.212073747721,1,0,0,0,1,0
INSTANTIATE::LAMP,461.527897049361,29.4402847406458,-320.516697506298,1,0,0,0,1,0
INSTANTIATE::LAMP,457.721429051899,32.4281378884149,-344.821321264874,1,0,0,0,1,0
INSTANTIATE::LAMP,453.188875194257,33.5223481087079,-368.394540018375,1,0,0,0,1,0
INSTANTIATE::LAMP,431.863790340078,29.1004416140467,-376.663423438151,1,0,0,0,1,0
INSTANTIATE::LAMP,418.610914077267,26.7436578909091,-397.389378311795,1,0,0,0,1,0
INSTANTIATE::LAMP,409.369949146937,25.069757761899,-419.613734846824,1,0,0,0,1,0
INSTANTIATE::LAMP,405.79150502801,23.383512355137,-443.952976255491,1,0,0,0,1,0
INSTANTIATE::LAMP,402.213060909082,21.7405254423207,-468.292217664158,1,0,0,0,1,0
INSTANTIATE::LAMP,398.634616790154,22.6426832407755,-492.631459072825,1,0,0,0,1,0
INSTANTIATE::LAMP,395.056172671226,26.1983776714039,-516.970700481492,1,0,0,0,1,0
INSTANTIATE::LAMP,391.477728552298,31.5174026530922,-541.309941890159,1,0,0,0,1,0
INSTANTIATE::LAMP,387.89928443337,38.1396128496883,-565.649183298826,1,0,0,0,1,0
INSTANTIATE::LAMP,91.3658170145508,58.5703473183423,-589.995866008415,1,0,0,0,1,0
INSTANTIATE::LAMP,116.206145032957,58.5200997334836,-593.080200395827,1,0,0,0,1,0
INSTANTIATE::LAMP,141.065524861758,58.4446155037848,-596.012238361533,1,0,0,0,1,0
INSTANTIATE::LAMP,165.250591312163,57.1498793181067,-591.699257427935,1,0,0,0,1,0
INSTANTIATE::LAMP,184.875688599272,53.5282450381373,-576.351668930904,1,0,0,0,1,0
INSTANTIATE::LAMP,202.074485010164,48.2848089529993,-558.174484641648,1,0,0,0,1,0
INSTANTIATE::LAMP,223.715002215162,43.801729054963,-546.189661335374,1,0,0,0,1,0
INSTANTIATE::LAMP,248.613179636978,42.2317424888143,-544.669263176675,1,0,0,0,1,0
INSTANTIATE::LAMP,273.487966020967,42.0133052415335,-547.405209023923,1,0,0,0,1,0
INSTANTIATE::LAMP,298.224702727732,41.9345267391863,-551.234754955572,1,0,0,0,1,0
INSTANTIATE::LAMP,322.939454558399,41.1818187788639,-555.207441669114,1,0,0,0,1,0
INSTANTIATE::LAMP,347.654206389065,39.9567562984247,-559.180128382657,1,0,0,0,1,0
INSTANTIATE::LAMP,372.368958219731,38.8487868230523,-563.1528150962,1,0,0,0,1,0
INSTANTIATE::LAMP,397.083710050397,37.6647207722028,-567.125501809742,1,0,0,0,1,0
INSTANTIATE::LAMP,421.798461881064,35.9267004158592,-571.098188523285,1,0,0,0,1,0
INSTANTIATE::LAMP,446.51321371173,33.1506353971031,-575.070875236828,1,0,0,0,1,0
INSTANTIATE::LAMP,471.227965542396,30.2471392171298,-579.043561950371,1,0,0,0,1,0
INSTANTIATE::LAMP,495.942717373063,28.568661567222,-583.016248663913,1,0,0,0,1,0
INSTANTIATE::LAMP,520.657469203729,27.5481147750562,-586.988935377456,1,0,0,0,1,0
INSTANTIATE::LAMP,545.372221034395,26.6725993079472,-590.961622090999,1,0,0,0,1,0
INSTANTIATE::LAMP,570.086972865061,26.2503788221835,-594.934308804541,1,0,0,0,1,0
INSTANTIATE::LAMP,594.801724695728,26.2189490276825,-598.906995518084,1,0,0,0,1,0
INSTANTIATE::LAMP,176.642250891551,55.4149163689611,-584.092878255854,1,0,0,0,1,0
INSTANTIATE::LAMP,188.071177451729,49.9383220193532,-562.250863887876,1,0,0,0,1,0
INSTANTIATE::LAMP,194.655834877206,42.5933330923515,-538.413429922604,1,0,0,0,1,0
INSTANTIATE::LAMP,198.570769265907,34.2681372574811,-513.981316455278,1,0,0,0,1,0
INSTANTIATE::LAMP,201.757636458012,26.4181757832352,-489.435751403874,1,0,0,0,1,0
INSTANTIATE::LAMP,204.944503650116,20.6350350159227,-464.890186352474,1,0,0,0,1,0
INSTANTIATE::LAMP,208.131370842222,17.4579726674434,-440.344621301067,1,0,0,0,1,0
INSTANTIATE::LAMP,211.318238034327,16.524274838545,-415.799056249663,1,0,0,0,1,0
INSTANTIATE::LAMP,214.505105226431,16.4063812388017,-391.253491198266,1,0,0,0,1,0
INSTANTIATE::LAMP,217.691972418536,16.4148540340095,-366.707926146862,1,0,0,0,1,0
INSTANTIATE::LAMP,220.878839610642,16.6072220317031,-342.162361095456,1,0,0,0,1,0
INSTANTIATE::LAMP,224.065706802747,17.4281732725326,-317.616796044052,1,0,0,0,1,0
INSTANTIATE::LAMP,241.234914156528,18.8059662501595,-311.635995117951,1,0,0,0,1,0
INSTANTIATE::LAMP,260.48333718281,19.7292960386359,-308.288929265429,1,0,0,0,1,0
INSTANTIATE::LAMP,264.096423891869,20.3827442789884,-283.802474017157,1,0,0,0,1,0
INSTANTIATE::LAMP,267.709510600929,21.4320290141885,-259.316018768886,1,0,0,0,1,0
INSTANTIATE::LAMP,271.322597309988,22.1859718456168,-234.829563520615,1,0,0,0,1,0
INSTANTIATE::LAMP,274.935684019048,22.1465756980876,-210.343108272344,1,0,0,0,1,0
INSTANTIATE::LAMP,278.548770728107,21.3181210137893,-185.856653024072,1,0,0,0,1,0
INSTANTIATE::LAMP,282.161857437167,20.3669166056214,-161.370197775801,1,0,0,0,1,0
INSTANTIATE::LAMP,153.430455239697,20,-136.958150695144,1,0,0,0,1,0
INSTANTIATE::LAMP,178.020234837133,20,-141.621246466561,1,0,0,0,1,0
INSTANTIATE::LAMP,202.610014434569,20,-146.284342237978,1,0,0,0,1,0
INSTANTIATE::LAMP,227.199794032005,20,-150.947438009395,1,0,0,0,1,0
INSTANTIATE::LAMP,251.789573629441,20.0142493641961,-155.610533780812,1,0,0,0,1,0
INSTANTIATE::LAMP,276.379353226877,20.2434812475555,-160.273629552229,1,0,0,0,1,0
INSTANTIATE::LAMP,300.969132824313,20.8625785814557,-164.936725323645,1,0,0,0,1,0
INSTANTIATE::LAMP,325.55891242175,21.104916348256,-169.599821095062,1,0,0,0,1,0
INSTANTIATE::LAMP,350.148692019186,20.5402723084818,-174.262916866479,1,0,0,0,1,0
INSTANTIATE::LAMP,374.738471616622,20.0747543905705,-178.926012637896,1,0,0,0,1,0
INSTANTIATE::LAMP,399.328251214058,20.0000000014904,-183.589108409313,1,0,0,0,1,0
INSTANTIATE::LAMP,423.918030811494,20.1651835368265,-188.25220418073,1,0,0,0,1,0
INSTANTIATE::LAMP,448.50781040893,21.2525540493551,-192.915299952147,1,0,0,0,1,0
INSTANTIATE::LAMP,473.097590006366,23.3192603394847,-197.578395723564,1,0,0,0,1,0
INSTANTIATE::LAMP,497.687369603802,25.3944441158886,-202.24149149498,1,0,0,0,1,0
INSTANTIATE::LAMP,522.277149201238,27.1401238580295,-206.904587266397,1,0,0,0,1,0
INSTANTIATE::LAMP,546.866928798674,28.5288233084495,-211.567683037814,1,0,0,0,1,0
INSTANTIATE::LAMP,571.45670839611,29.1944645452256,-216.230778809231,1,0,0,0,1,0
INSTANTIATE::LAMP,596.046487993546,29.1318010173032,-220.893874580648,1,0,0,0,1,0
INSTANTIATE::LAMP,620.636267590982,29.0994045290863,-225.556970352065,1,0,0,0,1,0
INSTANTIATE::LAMP,645.226047188418,31.2122960746676,-230.220066123482,1,0,0,0,1,0
INSTANTIATE::LAMP,152.121287552875,16.3257622205928,-302.15563507581,1,0,0,0,1,0
INSTANTIATE::LAMP,176.295490151649,16.3517177964999,-305.824933684552,1,0,0,0,1,0
INSTANTIATE::LAMP,200.469692750422,16.6390663391109,-309.494232293293,1,0,0,0,1,0
INSTANTIATE::LAMP,224.643895349196,17.6726141312838,-313.163530902035,1,0,0,0,1,0
INSTANTIATE::LAMP,472.696276176604,23.2830884354307,-197.502292364638,1,0,0,0,1,0
INSTANTIATE::LAMP,468.898455359159,21.1408720903129,-221.751703139152,1,0,0,0,1,0
INSTANTIATE::LAMP,465.100634541713,20.230379041945,-246.001113913666,1,0,0,0,1,0
INSTANTIATE::LAMP,461.302813724268,21.2770689948089,-270.25052468818,1,0,0,0,1,0
INSTANTIATE::LAMP,457.504992906823,24.6708808180387,-294.499935462694,1,0,0,0,1,0
INSTANTIATE::LAMP,453.707172089377,28.4677975677629,-318.749346237208,1,0,0,0,1,0
INSTANTIATE::LAMP,449.909351271932,30.9043979958637,-342.998757011722,1,0,0,0,1,0
INSTANTIATE::LAMP,441.021422561324,30.5398672110833,-362.120770885119,1,0,0,0,1,0
INSTANTIATE::LAMP,423.090398286629,27.2820047102928,-375.53384102658,1,0,0,0,1,0
INSTANTIATE::LAMP,409.867628675669,25.24646855377,-396.212712603339,1,0,0,0,1,0
INSTANTIATE::LAMP,401.421855590113,24.018122378383,-418.675736155776,1,0,0,0,1,0
INSTANTIATE::LAMP,397.851540647759,22.7214637971035,-442.959685939223,1,0,0,0,1,0
INSTANTIATE::LAMP,394.281225705406,21.5117349715172,-467.243635722669,1,0,0,0,1,0
INSTANTIATE::LAMP,390.710910763052,22.6232570737581,-491.527585506115,1,0,0,0,1,0
INSTANTIATE::LAMP,387.140595820698,26.2732088516457,-515.811535289562,1,0,0,0,1,0
INSTANTIATE::LAMP,383.570280878345,31.7627595598443,-540.095485073008,1,0,0,0,1,0
INSTANTIATE::LAMP,379.999965935991,38.5101751848475,-564.379434856454,1,0,0,0,1,0
INSTANTIATE::LAMP,154.920975385771,20,-129.098230231542,1,0,0,0,1,0
INSTANTIATE::LAMP,179.490503236097,20,-133.757485552257,1,0,0,0,1,0
INSTANTIATE::LAMP,204.060031086423,20,-138.416740872972,1,0,0,0,1,0
INSTANTIATE::LAMP,228.629558936748,20,-143.075996193687,1,0,0,0,1,0
INSTANTIATE::LAMP,253.199086787074,20.0075176598714,-147.735251514402,1,0,0,0,1,0
INSTANTIATE::LAMP,277.7686146374,20.1270380442809,-152.394506835117,1,0,0,0,1,0
INSTANTIATE::LAMP,302.338142487726,20.4538708937337,-157.053762155832,1,0,0,0,1,0
INSTANTIATE::LAMP,326.907670338052,20.5879508758391,-161.713017476547,1,0,0,0,1,0
INSTANTIATE::LAMP,351.477198188377,20.2905882542383,-166.372272797262,1,0,0,0,1,0
INSTANTIATE::LAMP,376.046726038703,20.0404560621193,-171.031528117977,1,0,0,0,1,0
INSTANTIATE::LAMP,400.616253889029,20.0000002330584,-175.690783438692,1,0,0,0,1,0
INSTANTIATE::LAMP,425.185781739355,20.2124419027146,-180.350038759407,1,0,0,0,1,0
INSTANTIATE::LAMP,449.755309589681,21.5988689487752,-185.009294080122,1,0,0,0,1,0
INSTANTIATE::LAMP,474.324837440006,24.2058336663969,-189.668549400837,1,0,0,0,1,0
INSTANTIATE::LAMP,498.894365290332,26.7479877790067,-194.327804721552,1,0,0,0,1,0
INSTANTIATE::LAMP,523.463893140658,28.7897452891188,-198.987060042268,1,0,0,0,1,0
INSTANTIATE::LAMP,548.033420990984,30.3484603443577,-203.646315362983,1,0,0,0,1,0
INSTANTIATE::LAMP,572.602948841309,31.1213358292525,-208.305570683698,1,0,0,0,1,0
INSTANTIATE::LAMP,597.172476691635,31.1713200325239,-212.964826004413,1,0,0,0,1,0
INSTANTIATE::LAMP,621.742004541961,31.375532636126,-217.624081325128,1,0,0,0,1,0
INSTANTIATE::LAMP,646.311532392287,33.9635606694437,-222.283336645843,1,0,0,0,1,0
INSTANTIATE::LAMP,90.2817364462267,59.8013213172456,-597.922325228758,1,0,0,0,1,0
INSTANTIATE::LAMP,115.121829307325,59.7561227457164,-601.008606337315,1,0,0,0,1,0
INSTANTIATE::LAMP,139.981405051735,59.6875622601372,-603.939001576114,1,0,0,0,1,0
INSTANTIATE::LAMP,164.47868714574,58.710286732449,-600.873594139188,1,0,0,0,1,0
INSTANTIATE::LAMP,185.272932760064,55.7911807306232,-587.170442850247,1,0,0,0,1,0
INSTANTIATE::LAMP,202.494981322268,51.1912802690353,-569.016274490641,1,0,0,0,1,0
INSTANTIATE::LAMP,222.717776847126,46.4702727321817,-554.758720854559,1,0,0,0,1,0
INSTANTIATE::LAMP,247.527045470166,44.791731622272,-552.62110011681,1,0,0,0,1,0
INSTANTIATE::LAMP,272.403931262176,44.5741687063256,-555.331631596644,1,0,0,0,1,0
INSTANTIATE::LAMP,297.140400122921,44.4775233651388,-559.16290948356,1,0,0,0,1,0
INSTANTIATE::LAMP,321.855148493176,43.6670419418028,-563.135615511385,1,0,0,0,1,0
INSTANTIATE::LAMP,346.56989686343,42.3644471289061,-567.10832153921,1,0,0,0,1,0
INSTANTIATE::LAMP,371.284645233684,41.190841799109,-571.081027567035,1,0,0,0,1,0
INSTANTIATE::LAMP,395.999393603938,39.9429984454932,-575.05373359486,1,0,0,0,1,0
INSTANTIATE::LAMP,420.714141974193,38.1221046828494,-579.026439622685,1,0,0,0,1,0
INSTANTIATE::LAMP,445.428890344447,35.2202271884806,-582.99914565051,1,0,0,0,1,0
INSTANTIATE::LAMP,470.143638714702,32.1053331918859,-586.971851678335,1,0,0,0,1,0
INSTANTIATE::LAMP,494.858387084956,30.0879178920999,-590.94455770616,1,0,0,0,1,0
INSTANTIATE::LAMP,519.57313545521,28.6614537920377,-594.917263733985,1,0,0,0,1,0
INSTANTIATE::LAMP,544.287883825465,27.4302543346768,-598.88996976181,1,0,0,0,1,0
INSTANTIATE::LAMP,569.002632195719,26.8402356952029,-602.862675789635,1,0,0,0,1,0
INSTANTIATE::LAMP,593.717380565973,26.7929688879419,-606.83538181746,1,0,0,0,1,0
INSTANTIATE::LAMP,107.972067056418,23.8279149619524,-468.580670313341,1,0,0,0,1,0
INSTANTIATE::LAMP,131.673555167862,23.8300907093404,-471.829667904957,1,0,0,0,1,0
INSTANTIATE::LAMP,155.375043279306,23.8336873681253,-475.078665496572,1,0,0,0,1,0
INSTANTIATE::LAMP,179.07653139075,23.9187792941944,-478.327663088187,1,0,0,0,1,0
INSTANTIATE::LAMP,202.778019502194,24.2975545585544,-481.576660679803,1,0,0,0,1,0
INSTANTIATE::LAMP,107.428827684806,24.971303354135,-472.543610003159,1,0,0,0,1,0
INSTANTIATE::LAMP,131.137368303963,24.973453485189,-475.793574351817,1,0,0,0,1,0
INSTANTIATE::LAMP,154.84590892312,24.976214000024,-479.043538700476,1,0,0,0,1,0
INSTANTIATE::LAMP,178.554449542277,25.0420474251545,-482.293503049135,1,0,0,0,1,0
INSTANTIATE::LAMP,202.262990161434,25.3371356624617,-485.543467397794,1,0,0,0,1,0
INSTANTIATE::LAMP,187.912366002337,52.6864194438507,-573.115922866469,1,0,0,0,1,0
INSTANTIATE::LAMP,196.265943252818,45.8925797847458,-549.21435600643,1,0,0,0,1,0
INSTANTIATE::LAMP,201.23557895307,37.6508283436528,-524.361800957403,1,0,0,0,1,0
INSTANTIATE::LAMP,204.520704004891,29.2274007358741,-499.221311310193,1,0,0,0,1,0
INSTANTIATE::LAMP,207.785198926289,22.5255114624619,-474.077849840678,1,0,0,0,1,0
INSTANTIATE::LAMP,211.049693847687,18.499781931022,-448.934388371163,1,0,0,0,1,0
INSTANTIATE::LAMP,214.314188769086,17.0551362630009,-423.790926901648,1,0,0,0,1,0
INSTANTIATE::LAMP,217.578683690484,16.8672751389602,-398.647465432132,1,0,0,0,1,0
INSTANTIATE::LAMP,220.843178611882,16.8470950891211,-373.504003962617,1,0,0,0,1,0
INSTANTIATE::LAMP,224.10767353328,16.9316197612109,-348.360542493102,1,0,0,0,1,0
INSTANTIATE::LAMP,227.372168454678,17.4847714109727,-323.217081023587,1,0,0,0,1,0
INSTANTIATE::LAMP,244.242355643755,18.8862317581378,-316.138297196745,1,0,0,0,1,0
INSTANTIATE::LAMP,263.888529671116,19.7755082014125,-312.613553005937,1,0,0,0,1,0
INSTANTIATE::LAMP,267.589626234386,20.3928933961449,-287.530641173572,1,0,0,0,1,0
INSTANTIATE::LAMP,271.290722797655,21.6655840986447,-262.447729341207,1,0,0,0,1,0
INSTANTIATE::LAMP,274.991819360925,22.7029733103073,-237.364817508842,1,0,0,0,1,0
INSTANTIATE::LAMP,278.692915924194,22.7204843845175,-212.281905676478,1,0,0,0,1,0
INSTANTIATE::LAMP,282.394012487464,21.6905902604748,-187.198993844113,1,0,0,0,1,0
INSTANTIATE::LAMP,286.095109050733,20.4645707679809,-162.116082011748,1,0,0,0,1,0
INSTANTIATE::LAMP,624.687379327717,20,-380.392403858216,1,0,0,0,1,0
INSTANTIATE::LAMP,600.556135352952,22.1232635468484,-377.092038341241,1,0,0,0,1,0
INSTANTIATE::LAMP,576.424891378187,26.7441202883482,-373.791672824266,1,0,0,0,1,0
INSTANTIATE::LAMP,552.293647403422,31.9589569977419,-370.491307307291,1,0,0,0,1,0
INSTANTIATE::LAMP,528.162403428657,36.9549791592065,-367.190941790316,1,0,0,0,1,0
INSTANTIATE::LAMP,504.031159453892,39.6335364923764,-363.890576273341,1,0,0,0,1,0
INSTANTIATE::LAMP,479.899915479127,37.9273835248515,-360.590210756366,1,0,0,0,1,0
INSTANTIATE::LAMP,455.768671504363,33.3150118920224,-357.289845239391,1,0,0,0,1,0
INSTANTIATE::LAMP,625.229402731287,20,-376.42929767367,1,0,0,0,1,0
INSTANTIATE::LAMP,601.109160020837,22.113670834373,-373.13043677011,1,0,0,0,1,0
INSTANTIATE::LAMP,576.988917310386,26.676919032316,-369.831575866549,1,0,0,0,1,0
INSTANTIATE::LAMP,552.868674599936,31.7540788622953,-366.532714962988,1,0,0,0,1,0
INSTANTIATE::LAMP,528.748431889486,36.5232915511662,-363.233854059428,1,0,0,0,1,0
INSTANTIATE::LAMP,504.628189179035,39.040921138037,-359.934993155867,1,0,0,0,1,0
INSTANTIATE::LAMP,480.507946468585,37.4596947570593,-356.636132252306,1,0,0,0,1,0
INSTANTIATE::LAMP,456.387703758134,33.0843015971251,-353.337271348746,1,0,0,0,1,0
INSTANTIATE::LAMP,153.205365998189,16.7788330492358,-298.274367272491,1,0,0,0,1,0
INSTANTIATE::LAMP,177.863379562481,16.7858760668713,-302.017101474213,1,0,0,0,1,0
INSTANTIATE::LAMP,202.521393126774,17.0360950781704,-305.759835675936,1,0,0,0,1,0
INSTANTIATE::LAMP,227.179406691066,18.0146317957272,-309.502569877658,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,201.691248115696,24.0293212247967,-480.460304946289,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,200.75616138877,25.6582447938823,-486.616292565217,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,175.910660573339,55.2046750467532,-582.952744545911,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,191.303034679113,51.2347649638801,-567.656572778298,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,177.353695645755,57.4699375415638,-595.17044149237,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,227.220263187311,18.0776128712808,-308.27205908214,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,222.859584630793,17.4974138505402,-314.276378017653,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,229.70250192015,17.921662100676,-315.5174942222,1,0,0,0,1,0
