Layer,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,NormalX,NormalY,NormalZ
INSTANTIATE::LAMP,176.642250891551,55.4149163689611,-584.092878255854,1,0,0,0,1,0
INSTANTIATE::LAMP,188.071177451729,49.9383220193532,-562.250863887876,1,0,0,0,1,0
INSTANTIATE::LAMP,194.655834877206,42.5933330923515,-538.413429922604,1,0,0,0,1,0
INSTANTIATE::LAMP,198.570769265907,34.2681372574811,-513.981316455278,1,0,0,0,1,0
INSTANTIATE::LAMP,201.757636458012,26.4181757832352,-489.435751403874,1,0,0,0,1,0
INSTANTIATE::LAMP,204.944503650116,20.6350350159227,-464.890186352474,1,0,0,0,1,0
INSTANTIATE::LAMP,208.131370842222,17.4579726674434,-440.344621301067,1,0,0,0,1,0
INSTANTIATE::LAMP,211.318238034327,16.524274838545,-415.799056249663,1,0,0,0,1,0
INSTANTIATE::LAMP,214.505105226431,16.4063812388017,-391.253491198266,1,0,0,0,1,0
INSTANTIATE::LAMP,217.691972418536,16.4148540340095,-366.707926146862,1,0,0,0,1,0
INSTANTIATE::LAMP,220.878839610642,16.6072220317031,-342.162361095456,1,0,0,0,1,0
INSTANTIATE::LAMP,224.065706802747,17.4281732725326,-317.616796044052,1,0,0,0,1,0
INSTANTIATE::LAMP,241.234914156528,18.8059662501595,-311.635995117951,1,0,0,0,1,0
INSTANTIATE::LAMP,260.48333718281,19.7292960386359,-308.288929265429,1,0,0,0,1,0
INSTANTIATE::LAMP,264.096423891869,20.3827442789884,-283.802474017157,1,0,0,0,1,0
INSTANTIATE::LAMP,267.709510600929,21.4320290141885,-259.316018768886,1,0,0,0,1,0
INSTANTIATE::LAMP,271.322597309988,22.1859718456168,-234.829563520615,1,0,0,0,1,0
INSTANTIATE::LAMP,274.935684019048,22.1465756980876,-210.343108272344,1,0,0,0,1,0
INSTANTIATE::LAMP,278.548770728107,21.3181210137893,-185.856653024072,1,0,0,0,1,0
INSTANTIATE::LAMP,282.161857437167,20.3669166056214,-161.370197775801,1,0,0,0,1,0
INSTANTIATE::LAMP,153.430455239697,20,-136.958150695144,1,0,0,0,1,0
INSTANTIATE::LAMP,178.020234837133,20,-141.621246466561,1,0,0,0,1,0
INSTANTIATE::LAMP,202.610014434569,20,-146.284342237978,1,0,0,0,1,0
INSTANTIATE::LAMP,227.199794032005,20,-150.947438009395,1,0,0,0,1,0
INSTANTIATE::LAMP,251.789573629441,20.0142493641961,-155.610533780812,1,0,0,0,1,0
INSTANTIATE::LAMP,276.379353226877,20.2434812475555,-160.273629552229,1,0,0,0,1,0
INSTANTIATE::LAMP,300.969132824313,20.8625785814557,-164.936725323645,1,0,0,0,1,0
INSTANTIATE::LAMP,325.55891242175,21.104916348256,-169.599821095062,1,0,0,0,1,0
INSTANTIATE::LAMP,350.148692019186,20.5402723084818,-174.262916866479,1,0,0,0,1,0
INSTANTIATE::LAMP,374.738471616622,20.0747543905705,-178.926012637896,1,0,0,0,1,0
INSTANTIATE::LAMP,399.328251214058,20.0000000014904,-183.589108409313,1,0,0,0,1,0
INSTANTIATE::LAMP,423.918030811494,20.1651835368265,-188.25220418073,1,0,0,0,1,0
INSTANTIATE::LAMP,448.50781040893,21.2525540493551,-192.915299952147,1,0,0,0,1,0
INSTANTIATE::LAMP,473.097590006366,23.3192603394847,-197.578395723564,1,0,0,0,1,0
INSTANTIATE::LAMP,497.687369603802,25.3944441158886,-202.24149149498,1,0,0,0,1,0
INSTANTIATE::LAMP,522.277149201238,27.1401238580295,-206.904587266397,1,0,0,0,1,0
INSTANTIATE::LAMP,546.866928798674,28.5288233084495,-211.567683037814,1,0,0,0,1,0
INSTANTIATE::LAMP,571.45670839611,29.1944645452256,-216.230778809231,1,0,0,0,1,0
INSTANTIATE::LAMP,596.046487993546,29.1318010173032,-220.893874580648,1,0,0,0,1,0
INSTANTIATE::LAMP,620.636267590982,29.0994045290863,-225.556970352065,1,0,0,0,1,0
INSTANTIATE::LAMP,645.226047188418,31.2122960746676,-230.220066123482,1,0,0,0,1,0
INSTANTIATE::LAMP,152.121287552875,16.3257622205928,-302.15563507581,1,0,0,0,1,0
INSTANTIATE::LAMP,176.295490151649,16.3517177964999,-305.824933684552,1,0,0,0,1,0
INSTANTIATE::LAMP,200.469692750422,16.6390663391109,-309.494232293293,1,0,0,0,1,0
INSTANTIATE::LAMP,224.643895349196,17.6726141312838,-313.163530902035,1,0,0,0,1,0
INSTANTIATE::LAMP,472.696276176604,23.2830884354307,-197.502292364638,1,0,0,0,1,0
INSTANTIATE::LAMP,468.898455359159,21.1408720903129,-221.751703139152,1,0,0,0,1,0
INSTANTIATE::LAMP,465.100634541713,20.230379041945,-246.001113913666,1,0,0,0,1,0
INSTANTIATE::LAMP,461.302813724268,21.2770689948089,-270.25052468818,1,0,0,0,1,0
INSTANTIATE::LAMP,457.504992906823,24.6708808180387,-294.499935462694,1,0,0,0,1,0
INSTANTIATE::LAMP,453.707172089377,28.4677975677629,-318.749346237208,1,0,0,0,1,0
INSTANTIATE::LAMP,449.909351271932,30.9043979958637,-342.998757011722,1,0,0,0,1,0
INSTANTIATE::LAMP,441.021422561324,30.5398672110833,-362.120770885119,1,0,0,0,1,0
INSTANTIATE::LAMP,423.090398286629,27.2820047102928,-375.53384102658,1,0,0,0,1,0
INSTANTIATE::LAMP,409.867628675669,25.24646855377,-396.212712603339,1,0,0,0,1,0
INSTANTIATE::LAMP,401.421855590113,24.018122378383,-418.675736155776,1,0,0,0,1,0
INSTANTIATE::LAMP,397.851540647759,22.7214637971035,-442.959685939223,1,0,0,0,1,0
INSTANTIATE::LAMP,394.281225705406,21.5117349715172,-467.243635722669,1,0,0,0,1,0
INSTANTIATE::LAMP,390.710910763052,22.6232570737581,-491.527585506115,1,0,0,0,1,0
INSTANTIATE::LAMP,387.140595820698,26.2732088516457,-515.811535289562,1,0,0,0,1,0
INSTANTIATE::LAMP,383.570280878345,31.7627595598443,-540.095485073008,1,0,0,0,1,0
INSTANTIATE::LAMP,379.999965935991,38.5101751848475,-564.379434856454,1,0,0,0,1,0
INSTANTIATE::LAMP,154.920975385771,20,-129.098230231542,1,0,0,0,1,0
INSTANTIATE::LAMP,179.490503236097,20,-133.757485552257,1,0,0,0,1,0
INSTANTIATE::LAMP,204.060031086423,20,-138.416740872972,1,0,0,0,1,0
INSTANTIATE::LAMP,228.629558936748,20,-143.075996193687,1,0,0,0,1,0
INSTANTIATE::LAMP,253.199086787074,20.0075176598714,-147.735251514402,1,0,0,0,1,0
INSTANTIATE::LAMP,277.7686146374,20.1270380442809,-152.394506835117,1,0,0,0,1,0
INSTANTIATE::LAMP,302.338142487726,20.4538708937337,-157.053762155832,1,0,0,0,1,0
INSTANTIATE::LAMP,326.907670338052,20.5879508758391,-161.713017476547,1,0,0,0,1,0
INSTANTIATE::LAMP,351.477198188377,20.2905882542383,-166.372272797262,1,0,0,0,1,0
INSTANTIATE::LAMP,376.046726038703,20.0404560621193,-171.031528117977,1,0,0,0,1,0
INSTANTIATE::LAMP,400.616253889029,20.0000002330584,-175.690783438692,1,0,0,0,1,0
INSTANTIATE::LAMP,425.185781739355,20.2124419027146,-180.350038759407,1,0,0,0,1,0
INSTANTIATE::LAMP,449.755309589681,21.5988689487752,-185.009294080122,1,0,0,0,1,0
INSTANTIATE::LAMP,474.324837440006,24.2058336663969,-189.668549400837,1,0,0,0,1,0
INSTANTIATE::LAMP,498.894365290332,26.7479877790067,-194.327804721552,1,0,0,0,1,0
INSTANTIATE::LAMP,523.463893140658,28.7897452891188,-198.987060042268,1,0,0,0,1,0
INSTANTIATE::LAMP,548.033420990984,30.3484603443577,-203.646315362983,1,0,0,0,1,0
INSTANTIATE::LAMP,572.602948841309,31.1213358292525,-208.305570683698,1,0,0,0,1,0
INSTANTIATE::LAMP,597.172476691635,31.1713200325239,-212.964826004413,1,0,0,0,1,0
INSTANTIATE::LAMP,621.742004541961,31.375532636126,-217.624081325128,1,0,0,0,1,0
INSTANTIATE::LAMP,646.311532392287,33.9635606694437,-222.283336645843,1,0,0,0,1,0
INSTANTIATE::LAMP,90.2817364462267,59.8013213172456,-597.922325228758,1,0,0,0,1,0
INSTANTIATE::LAMP,115.121829307325,59.7561227457164,-601.008606337315,1,0,0,0,1,0
INSTANTIATE::LAMP,139.981405051735,59.6875622601372,-603.939001576114,1,0,0,0,1,0
INSTANTIATE::LAMP,164.47868714574,58.710286732449,-600.873594139188,1,0,0,0,1,0
INSTANTIATE::LAMP,185.272932760064,55.7911807306232,-587.170442850247,1,0,0,0,1,0
INSTANTIATE::LAMP,202.494981322268,51.1912802690353,-569.016274490641,1,0,0,0,1,0
INSTANTIATE::LAMP,222.717776847126,46.4702727321817,-554.758720854559,1,0,0,0,1,0
INSTANTIATE::LAMP,247.527045470166,44.791731622272,-552.62110011681,1,0,0,0,1,0
INSTANTIATE::LAMP,272.403931262176,44.5741687063256,-555.331631596644,1,0,0,0,1,0
INSTANTIATE::LAMP,297.140400122921,44.4775233651388,-559.16290948356,1,0,0,0,1,0
INSTANTIATE::LAMP,321.855148493176,43.6670419418028,-563.135615511385,1,0,0,0,1,0
INSTANTIATE::LAMP,346.56989686343,42.3644471289061,-567.10832153921,1,0,0,0,1,0
INSTANTIATE::LAMP,371.284645233684,41.190841799109,-571.081027567035,1,0,0,0,1,0
INSTANTIATE::LAMP,395.999393603938,39.9429984454932,-575.05373359486,1,0,0,0,1,0
INSTANTIATE::LAMP,420.714141974193,38.1221046828494,-579.026439622685,1,0,0,0,1,0
INSTANTIATE::LAMP,445.428890344447,35.2202271884806,-582.99914565051,1,0,0,0,1,0
INSTANTIATE::LAMP,470.143638714702,32.1053331918859,-586.971851678335,1,0,0,0,1,0
INSTANTIATE::LAMP,494.858387084956,30.0879178920999,-590.94455770616,1,0,0,0,1,0
INSTANTIATE::LAMP,519.57313545521,28.6614537920377,-594.917263733985,1,0,0,0,1,0
INSTANTIATE::LAMP,544.287883825465,27.4302543346768,-598.88996976181,1,0,0,0,1,0
INSTANTIATE::LAMP,569.002632195719,26.8402356952029,-602.862675789635,1,0,0,0,1,0
INSTANTIATE::LAMP,593.717380565973,26.7929688879419,-606.83538181746,1,0,0,0,1,0
INSTANTIATE::LAMP,107.972067056418,23.8279149619524,-468.580670313341,1,0,0,0,1,0
INSTANTIATE::LAMP,131.673555167862,23.8300907093404,-471.829667904957,1,0,0,0,1,0
INSTANTIATE::LAMP,155.375043279306,23.8336873681253,-475.078665496572,1,0,0,0,1,0
INSTANTIATE::LAMP,179.07653139075,23.9187792941944,-478.327663088187,1,0,0,0,1,0
INSTANTIATE::LAMP,202.778019502194,24.2975545585544,-481.576660679803,1,0,0,0,1,0
INSTANTIATE::LAMP,107.428827684806,24.971303354135,-472.543610003159,1,0,0,0,1,0
INSTANTIATE::LAMP,131.137368303963,24.973453485189,-475.793574351817,1,0,0,0,1,0
INSTANTIATE::LAMP,154.84590892312,24.976214000024,-479.043538700476,1,0,0,0,1,0
INSTANTIATE::LAMP,178.554449542277,25.0420474251545,-482.293503049135,1,0,0,0,1,0
INSTANTIATE::LAMP,202.262990161434,25.3371356624617,-485.543467397794,1,0,0,0,1,0
INSTANTIATE::LAMP,187.912366002337,52.6864194438507,-573.115922866469,1,0,0,0,1,0
INSTANTIATE::LAMP,196.265943252818,45.8925797847458,-549.21435600643,1,0,0,0,1,0
INSTANTIATE::LAMP,201.23557895307,37.6508283436528,-524.361800957403,1,0,0,0,1,0
INSTANTIATE::LAMP,204.520704004891,29.2274007358741,-499.221311310193,1,0,0,0,1,0
INSTANTIATE::LAMP,207.785198926289,22.5255114624619,-474.077849840678,1,0,0,0,1,0
INSTANTIATE::LAMP,211.049693847687,18.499781931022,-448.934388371163,1,0,0,0,1,0
INSTANTIATE::LAMP,214.314188769086,17.0551362630009,-423.790926901648,1,0,0,0,1,0
INSTANTIATE::LAMP,217.578683690484,16.8672751389602,-398.647465432132,1,0,0,0,1,0
INSTANTIATE::LAMP,220.843178611882,16.8470950891211,-373.504003962617,1,0,0,0,1,0
INSTANTIATE::LAMP,224.10767353328,16.9316197612109,-348.360542493102,1,0,0,0,1,0
INSTANTIATE::LAMP,227.372168454678,17.4847714109727,-323.217081023587,1,0,0,0,1,0
INSTANTIATE::LAMP,244.242355643755,18.8862317581378,-316.138297196745,1,0,0,0,1,0
INSTANTIATE::LAMP,263.888529671116,19.7755082014125,-312.613553005937,1,0,0,0,1,0
INSTANTIATE::LAMP,267.589626234386,20.3928933961449,-287.530641173572,1,0,0,0,1,0
INSTANTIATE::LAMP,271.290722797655,21.6655840986447,-262.447729341207,1,0,0,0,1,0
INSTANTIATE::LAMP,274.991819360925,22.7029733103073,-237.364817508842,1,0,0,0,1,0
INSTANTIATE::LAMP,278.692915924194,22.7204843845175,-212.281905676478,1,0,0,0,1,0
INSTANTIATE::LAMP,282.394012487464,21.6905902604748,-187.198993844113,1,0,0,0,1,0
INSTANTIATE::LAMP,286.095109050733,20.4645707679809,-162.116082011748,1,0,0,0,1,0
INSTANTIATE::LAMP,624.687379327717,20,-380.392403858216,1,0,0,0,1,0
INSTANTIATE::LAMP,600.556135352952,22.1232635468484,-377.092038341241,1,0,0,0,1,0
INSTANTIATE::LAMP,576.424891378187,26.7441202883482,-373.791672824266,1,0,0,0,1,0
INSTANTIATE::LAMP,552.293647403422,31.9589569977419,-370.491307307291,1,0,0,0,1,0
INSTANTIATE::LAMP,528.162403428657,36.9549791592065,-367.190941790316,1,0,0,0,1,0
INSTANTIATE::LAMP,504.031159453892,39.6335364923764,-363.890576273341,1,0,0,0,1,0
INSTANTIATE::LAMP,479.899915479127,37.9273835248515,-360.590210756366,1,0,0,0,1,0
INSTANTIATE::LAMP,455.768671504363,33.3150118920224,-357.289845239391,1,0,0,0,1,0
INSTANTIATE::LAMP,625.229402731287,20,-376.42929767367,1,0,0,0,1,0
INSTANTIATE::LAMP,601.109160020837,22.113670834373,-373.13043677011,1,0,0,0,1,0
INSTANTIATE::LAMP,576.988917310386,26.676919032316,-369.831575866549,1,0,0,0,1,0
INSTANTIATE::LAMP,552.868674599936,31.7540788622953,-366.532714962988,1,0,0,0,1,0
INSTANTIATE::LAMP,528.748431889486,36.5232915511662,-363.233854059428,1,0,0,0,1,0
INSTANTIATE::LAMP,504.628189179035,39.040921138037,-359.934993155867,1,0,0,0,1,0
INSTANTIATE::LAMP,480.507946468585,37.4596947570593,-356.636132252306,1,0,0,0,1,0
INSTANTIATE::LAMP,456.387703758134,33.0843015971251,-353.337271348746,1,0,0,0,1,0
INSTANTIATE::LAMP,153.205365998189,16.7788330492358,-298.274367272491,1,0,0,0,1,0
INSTANTIATE::LAMP,177.863379562481,16.7858760668713,-302.017101474213,1,0,0,0,1,0
INSTANTIATE::LAMP,202.521393126774,17.0360950781704,-305.759835675936,1,0,0,0,1,0
INSTANTIATE::LAMP,227.179406691066,18.0146317957272,-309.502569877658,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,201.691248115696,24.0293212247967,-480.460304946289,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,200.75616138877,25.6582447938823,-486.616292565217,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,175.910660573339,55.2046750467532,-582.952744545911,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,191.303034679113,51.2347649638801,-567.656572778298,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,177.353695645755,57.4699375415638,-595.17044149237,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,227.220263187311,18.0776128712808,-308.27205908214,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,222.859584630793,17.4974138505402,-314.276378017653,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,229.70250192015,17.921662100676,-315.5174942222,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,641.504566478668,33.4578775418142,-220.191655286709,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,640.253936082574,30.1524835804315,-230.292900793623,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,620.442192426455,20.102755709606,-374.778001744083,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,619.495417115442,20.1062574156286,-381.089837150832,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,589.799854682306,26.1636620215956,-597.320242730704,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,588.612171495132,26.8972319949856,-607.415549821683,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,388.001131076927,40.7867980869203,-575.233680765144,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,389.586032947561,37.6930586091513,-564.599500471852,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,379.616488922601,38.2914434057607,-563.474731402369,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,378.031587051966,41.1758472033283,-573.239771960151,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,282.208385109276,20.1550819306035,-152.036357119528,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,289.082769158487,20.2347561459113,-153.320127634742,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,287.509114978547,20.5203124094262,-162.844876618589,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,281.374010963186,20.3661196245955,-161.822359282695,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,483.4377456405,25.3907739800053,-189.898102903901,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,472.445684279646,24.1398269501937,-187.69969063173,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,470.911908275806,22.9883458538964,-198.742877859379,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,482.00622137025,23.936328911117,-200.787912531165,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,458.062853639283,33.2651427161464,-351.952166792907,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,447.326421612403,31.0974369840791,-350.622894256246,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,446.048274942536,31.3383997415846,-357.576012140321,1,0,0,0,1,0
INSTANTIATE::TARGETS::CORNERS,456.886958703006,33.6764273856575,-358.905284676982,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,229.531387688849,17.9780269752634,-314.922505474418,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,223.096364720544,17.4528967800574,-316.940718328673,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,223.513432240602,17.5224202344097,-314.099445848282,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,219.90089334172,17.4861971641402,-313.600540983173,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,220.639884853822,18.154351896424,-307.561924627141,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,224.252423752704,18.3029619889684,-307.807460973815,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,230.270379200951,18.4030452427427,-308.630520599951,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,374.009277386804,41.4613784199414,-572.360266675728,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,377.372463658269,41.2615253989374,-572.88286149731,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,387.305357118823,40.855966709274,-574.664386994561,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,390.785380511063,40.6912091777517,-575.225562563137,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,375.704802953317,38.4160373780968,-562.550440183759,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,379.067989224782,38.2161843570928,-563.073035005341,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,389.000882685336,37.8106256674294,-564.854560502592,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,389.657686952934,36.9309074470358,-561.844429869859,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,379.527820332825,37.3542546464064,-560.03596488187,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,392.480906077576,37.6458681359072,-565.415736071168,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,482.956012222274,25.2891581098691,-190.162597104779,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,472.863598135886,24.2717248782292,-188.144114287502,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,446.086835187362,31.6387866800719,-360.657109138894,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,443.514742996172,30.7613309126038,-356.510378855165,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,446.645719166036,31.4849848375181,-357.041331176084,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,444.513588453756,30.5688657709131,-350.701985694365,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,447.618460287023,31.270083319641,-351.111308326355,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,448.16816838204,31.0219604781668,-347.411560176947,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,458.007731813339,32.9596158013906,-349.046755645798,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,457.673953948128,33.319902888545,-352.29503197243,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,461.475172993147,34.183837535305,-352.986039506663,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,460.433756726739,34.6032377072239,-358.771326385131,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,455.872115548441,33.7731207770989,-361.381285172232,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,456.528919816039,33.7805585900894,-358.371154539499,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,375.839070220765,40.0497578140429,-567.757227834128,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,390.8235944293,39.3531740709388,-570.018671043021,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,384.394426577826,37.1544080272287,-560.342008614889,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,461.932367899441,34.5668207424067,-356.019891408289,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,450.583960056858,32.8019866362496,-363.474629944976,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,453.292538599548,31.9633240734006,-347.465979708838,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,623.675242636857,20.0945142809897,-372.805639919222,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,617.12811658904,20.2273841612059,-377.323981451438,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,622.360805376438,20.1113329757752,-382.823033588325,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,585.793473454526,26.4716734123218,-601.23701215097,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,591.331498078202,27.1327874397945,-609.553903811696,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,593.561621512849,25.9577578018233,-593.458466024622,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,641.848272791891,29.4344379545969,-233.758085877933,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,635.872798252253,31.5907957462277,-223.156917495976,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,644.768321042678,35.1480944920722,-216.903496767359,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,280.536987472937,20.4489519539034,-165.162830374222,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,278.079121555257,20.297010447066,-161.628233605211,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,280.848787477135,20.3902769324103,-162.276009903609,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,286.434516598501,20.7047017486661,-166.358162151969,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,289.636847045344,20.6019465787036,-163.679869731845,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,286.96527198394,20.5315963457278,-163.285384022803,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,279.073420049078,20.3726013930627,-156.48630125483,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,283.6270681174,20.6234180746465,-165.256263581687,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,289.873082873287,20.3979092387113,-158.534170573496,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,475.785879301022,23.0815609185405,-203.709940805844,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,468.635582219283,23.2505140178438,-192.99859687537,1,0,0,0,1,0
INSTANTIATE::AGENTS::BIGAGENT,487.134287143606,25.1500421016141,-196.255202269157,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,468.938161443057,22.9311738101453,-197.648520827,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,471.368425678644,23.0972758793464,-198.161769751027,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,470.9085945706,22.829640104213,-201.198839874498,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,485.593155598279,24.3453414288089,-200.87714362152,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,481.688318687579,23.9429286239709,-200.476971775887,1,0,0,0,1,0
INSTANTIATE::AGENTS::AGENT,481.031514419981,23.7202807095313,-203.48710240862,1,0,0,0,1,0
